node,CLUSTER,s_eq,eigenvector_centrality,conexiones_anomalas,indice_frontera,d_anom,p_anom,degree_total
Francisca Sandoval,1,1.0,0.01892393595980926,0.0,0.0,0,0.0,6
Senador Latorre,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
ex presidenta de la Convención,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Carlos Carvajal,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Rafael Araos,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Simón Castillo,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Marcos Witt,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Banco de Pagos Internacionales,-1,-1.0,-9.894685795164445e-19,0.0,0.0,0,0.0,1
Daniel Hojman,0,1.0,0.0,0.0,0.0,0,0.0,1
Sebastián Bruna,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Bci Estudios,-1,-1.0,-5.515630353489356e-05,0.0,0.0,0,0.0,1
Derek Halpenny,0,-1.0,0.0,0.0,0.0,0,0.0,3
President of PS,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Manuel Acevedo,-1,-1.0,-2.851078179713828e-19,0.0,0.0,0,0.0,1
Juan Pablo Iglesias,1,1.0,1.4238232577624792e-19,0.0,0.0,0,0.0,1
Municipalidad de San Bernardo,0,1.0,0.0,0.0,0.0,0,0.0,2
Municipalidad de Ñuñoa,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Municipalidad de Pudahuel,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Municipalidad de Lampa,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
PS,1,1.0,3.665575769262862e-05,0.0,0.0,0,0.0,5
Adam Kahane,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Marcela Pérez,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Alberto Irarrazabal,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Osvaldo Rosa,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Valerie Barnich,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Karen Cárdenas,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Carmen Gloria Nuñez,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Macarena Morales,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Juan Torres Flores,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Foreign Investors,1,1.0,0.019518969452706363,0.0,0.0,0,0.0,1
Bulldog inglés,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
José Luis Fuentes,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Sebastián Abogabir,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Bolsonaro,0,1.0,0.0,0.0,0.0,0,0.0,5
Concepción Ortega,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Karl Marx,0,1.0,0.0,0.0,0.0,0,0.0,4
Innovators,-1,-1.0,-3.497029530878293e-06,0.0,0.0,0,0.0,4
Senado de Chile,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
ex convencionales,0,-1.0,0.0,0.0,0.0,0,0.0,2
Chile mejor sin TLC,0,1.0,0.0,0.0,0.0,0,0.0,1
Matías Wlaker,1,1.0,0.0005236052865863224,0.0,0.0,0,0.0,3
Montero,1,1.0,0.0008313538566743596,0.0,0.0,0,0.0,1
Rodrigo Jasen,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Haruhiko Kuroda,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Gonzalo Medina,0,1.0,0.0,0.0,0.0,0,0.0,1
Jeannette Schiess von Wolfersdorff,1,1.0,0.019518969452706363,0.0,0.0,0,0.0,1
President Gabriel Boric,0,1.0,0.0,0.0,0.0,0,0.0,3
General Director of Carabineros de Chile,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Felipe Berríos,0,1.0,0.0,0.0,0.0,0,0.0,3
Franz Mirosevic,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
senadora,-1,-1.0,7.044480613275038e-19,0.0,0.0,0,0.0,1
Ex Presidents,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Yasna Provoste Vallejo,1,0.0,0.0008809945361568549,1.0,0.34657359027997264,0,0.0,2
Minister of Women,1,1.0,0.0008224269530012637,0.0,0.0,0,0.0,1
Rodrigo Mujica,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Filomena Díaz,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Francisco Letelier,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Christian Suarez,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
P.N.F.,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Alberto Salas,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Francisco Costabal,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Francisco Araya,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Jeff Nisbet,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Drew McAdam,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
President of the Commission,1,1.0,-0.001270788424918012,0.0,0.0,0,0.0,1
President of the Chamber of Deputies,1,0.75,0.004542803897130749,1.125,0.09422147529704752,1,1.0,9
Partido Republicano representatives,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Pablo Marchant Gutiérrez,0,1.0,0.0,0.0,0.0,0,0.0,1
Seremi de Educación de Atacama,0,1.0,0.0,0.0,0.0,0,0.0,3
Prayut,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Workers and Trade Unions,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Corporaciones,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
DAEM,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Teck,0,1.0,0.0,0.0,0.0,0,0.0,5
Yámana,0,1.0,0.0,0.0,0.0,0,0.0,1
Lundin,0,1.0,0.0,0.0,0.0,0,0.0,1
Tomás Álvarez,0,-1.0,0.0,0.0,0.0,0,0.0,1
oposición,0,0.5,0.0,1.5,0.22907268296853878,0,0.0,6
Ministry of Public Works,0,1.0,0.0,0.0,0.0,0,0.0,3
Melany Miranda,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Empresas Copec,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Francisco Mohr,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Partidos políticos con representación parlamentaria,1,1.0,-1.4210978790587017e-18,0.0,0.0,0,0.0,1
president Boric,1,1.0,-0.00047757881622284136,0.0,0.0,0,0.0,1
Juan Antonio Peribonio,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Juan Carlos Pérez Sudzuki,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Héctor Benigno Varela,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Mitzie Ponce,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Mapuche,1,0.0,-0.0016502015415552475,1.5,0.45814536593707755,0,0.0,3
Iván Jaksic,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Fanny Rojas Godoy,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Jeanne Simon,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Hilary Clinton,0,1.0,0.0,0.0,0.0,0,0.0,1
Robert Ivanschitz,1,1.0,0.019518969452706366,0.0,0.0,0,0.0,1
Vicepresidente del Consejo Nacional de Televisión,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Ministra Fernández,0,1.0,0.0,0.0,0.0,0,0.0,1
Kim Jin-pyo,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Marcela Labraña,-1,0.0,-0.0002676045369499387,1.0,0.34657359027997264,1,1.0,2
Evópoli leader,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
RN leader,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
secretaria general of UDI,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Cristián Grace,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Paulina Alvarado,-1,-1.0,1.0444228533591162e-18,0.0,0.0,0,0.0,2
Javier Bardem,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Iván Guerrero,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Horacio Azocar Bustamante,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Juan Corvalán,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Parents,0,-1.0,0.0,0.0,0.0,0,0.0,1
GIRO,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Andrés Ramírez Pulido,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Natalia Beristain,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Valentina Maurel,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Yuri Calderón,0,1.0,0.0,0.0,0.0,0,0.0,2
Matilde,1,1.0,-9.008273803664117e-05,0.0,0.0,0,0.0,1
Arturo Orellana,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Paula Corrales,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Mitsue Kido,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
José Francisco Cisternas,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Nicolás Bohme,1,1.0,0.0012707884249180115,0.0,0.0,0,0.0,1
Consuelo Fernández,1,1.0,0.001270788424918013,0.0,0.0,0,0.0,1
Hu Jintao,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Wang Yang,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Zamora,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Person leading the manifestation,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
José Cox,0,1.0,0.0,0.0,0.0,0,0.0,1
Ignacio Cueto,0,1.0,0.0,0.0,0.0,0,0.0,1
Corporación Nacional de Desarrollo Indígena,1,1.0,-1.0115707081663978e-18,0.0,0.0,0,0.0,1
Daniella Cicardini,1,1.0,0.001309362146694201,0.0,0.0,0,0.0,1
Lorena Meneses,1,1.0,-6.150596435787917e-19,0.0,0.0,0,0.0,1
Romy Rebolledo,-1,-1.0,-0.00015300078910253872,0.0,0.0,0,0.0,3
ex timoneles,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Democratic Party,1,1.0,0.0005172734426365985,0.0,0.0,0,0.0,1
Erica Rico,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Javier Belasco,1,1.0,-0.019518969452706352,0.0,0.0,0,0.0,1
Trawün Puente Alto,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Foliche Aflaiai,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Warriache Kolilleo,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Weftun Mapu,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Mercados financieros,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Grupo de Operaciones Especiales,1,1.0,-5.64893621005107e-19,0.0,0.0,0,0.0,1
Señora Juanita,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
President of the Congress,-1,-1.0,-2.3755419090374334e-05,0.0,0.0,0,0.0,1
Camilo Catrillanca,0,0.0,0.0,3.0,0.6931471805599453,0,0.0,6
Edwards,1,1.0,-7.794853405566233e-19,0.0,0.0,0,0.0,1
Diputada comunista,1,1.0,0.00038762822825394775,0.0,0.0,0,0.0,2
Zalo Reyes,0,-1.0,0.0,0.0,0.0,0,0.0,10
Mireya Rodríguez,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Eugenio Melo,0,1.0,0.0,0.0,0.0,0,0.0,2
Elisa Giustinianovic,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Pueblos originarios,1,0.2,0.0003836699694819028,2.4000000000000004,0.48951017264884644,1,0.5,6
Chilenos,0,-1.0,0.0,0.0,0.0,0,0.0,1
David Malpass,1,1.0,0.020789757877624375,0.0,0.0,0,0.0,2
José W. Fernández,1,1.0,4.110641917958334e-19,0.0,0.0,0,0.0,1
Eric Garcetti,1,1.0,-1.2605806655975365e-18,0.0,0.0,0,0.0,1
Convencionales Constituyentes,1,1.0,-0.0006245855748211831,0.0,0.0,0,0.0,5
Subsecretaria de la Segegob,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Funcionarios de Contraloría,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Alex Moraga,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Sofía Cuevas,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Tomás Ffrench-Davis,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
presidente Boric,1,1.0,1.915573299592222e-05,0.0,0.0,0,0.0,1
expresidente de Bolivia,0,1.0,0.0,0.0,0.0,0,0.0,1
Andrés Gómez-Lobo,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Ana María Montoya,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Eduardo Saavedra,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Soledad Hormazábal,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Confederacion de la Produccion y del Comercio,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
GNP Canales,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Subsecretario de Previsión Social,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
CMPC,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Political sectors proposing new constitution,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Marcelo Bielsa,1,1.0,4.867136646816768e-05,0.0,0.0,0,0.0,4
Patricio Cisternas,0,1.0,0.0,0.0,0.0,0,0.0,1
Camila Avilés,0,1.0,0.0,0.0,0.0,0,0.0,1
Gabriel Caballería,0,1.0,0.0,0.0,0.0,0,0.0,1
Viktor Orbán,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Authorities of the Convention,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Unidad Popular,-1,-1.0,0.0007518618179868978,0.0,0.0,0,0.0,1
Christian Rodríguez,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Sergio Coronado,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
ex presidents,1,1.0,-0.000806757426503442,0.0,0.0,0,0.0,1
Democracy Christian leadership,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
C. Bravo,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Shehbaz Sharif,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Abdul Quddus Bizenjo,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Solange Berstein,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Fernanda García,1,1.0,-1.7977286404980774e-18,0.0,0.0,0,0.0,1
Jara,1,1.0,0.020072655284073516,0.0,0.0,0,0.0,4
Olimpia Riveros,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Nadia Garrido,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Rashid Sumaila,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Diego Golombek,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Manuel Yáñez,1,1.0,0.021482191542682924,0.0,0.0,0,0.0,2
Alvaro Ramis,1,1.0,-3.0320071805424846e-19,0.0,0.0,0,0.0,1
Alberto Walker,1,0.0,0.00011480293905911023,1.0,0.34657359027997264,1,1.0,2
Juan Luis Rincón,1,1.0,4.69120179523524e-19,0.0,0.0,0,0.0,1
presidente Lagos,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Baltasar Garzón,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Jurema Wernec,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Matilde Méndez,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Military,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Tonka Tomicic,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Alicia Zúñiga Valencia,1,1.0,0.0006252909483119993,0.0,0.0,0,0.0,1
Camila Nieto,1,1.0,0.0006252909483119996,0.0,0.0,0,0.0,2
Ilén Sáez,1,1.0,0.0006252909483119989,0.0,0.0,0,0.0,1
center political sector,-1,-1.0,0.0002023512393768348,0.0,0.0,0,0.0,1
society civil,-1,-1.0,0.00020235123937683332,0.0,0.0,0,0.0,1
Rodrigo Díaz Wörner,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Comando Bienestar del Ejército,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Orsini,1,1.0,-0.0002975534757745992,0.0,0.0,0,0.0,2
Manuel Rebolledo,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Superintendente de Salud,-1,-1.0,2.595445753274948e-19,0.0,0.0,0,0.0,1
Director of Servicio de Migraciones 2018,1,1.0,-1.4050552008781142e-19,0.0,0.0,0,0.0,1
Authorities of PDI,0,1.0,0.0,0.0,0.0,0,0.0,2
Juan Ñancupil,1,1.0,0.0006762548896142047,0.0,0.0,0,0.0,2
Robinson Cariman,1,1.0,0.0006762548896142034,0.0,0.0,0,0.0,2
Pamela Miranda,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Juan Pablo Zúñiga,1,1.0,0.00023673090609607034,0.0,0.0,0,0.0,6
Juan Pablo Caneo,1,1.0,0.0005968820647068989,0.0,0.0,0,0.0,1
Jorge Valdés,1,1.0,0.0005968820647068992,0.0,0.0,0,0.0,1
Edmundo Hermosilla,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Rodolfo Arecheta,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Néstor Pedro Sagües,-1,-1.0,7.976971101479061e-05,0.0,0.0,0,0.0,1
Andrea Rivera,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Provoste,1,-0.3333333333333333,0.020765608670666437,1.0,0.23104906018664842,0,0.0,3
Lidia Gabriela Gómez,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Delegación Presidencial de La Araucanía,1,1.0,7.727365245684596e-05,0.0,0.0,0,0.0,1
José Huechecal,1,1.0,0.00106992834364243,0.0,0.0,0,0.0,1
Luisa Paine,1,1.0,0.0010699283436424285,0.0,0.0,0,0.0,1
Mónica González,0,-1.0,0.0,0.0,0.0,0,0.0,2
Ricardo Hormázabal,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Presidencia de la República,0,1.0,0.0,0.0,0.0,0,0.0,1
Roberto Carrasco,0,1.0,0.0,0.0,0.0,0,0.0,2
Pedro Portugal,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Susana Campos,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Carlos Alberto Goitía,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
José Manuel Ormachea,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Pablo Joost,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Belén Soto,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Víctor Hugo Rojas,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Diego Fuentes González,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Gabriel Silber,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Antonieta Sánchez,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Estado español,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
The government,-1,0.0,-0.0006141829669678515,1.0,0.34657359027997264,0,0.0,2
Tomás Moulián,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
center-right,1,1.0,6.2684472200162e-05,0.0,0.0,0,0.0,2
Comisión Constituyente,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Manuel Agosín,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Instituto de Previsión Social,0,1.0,0.0,0.0,0.0,0,0.0,1
Cámara,1,1.0,-1.5648850653672368e-18,0.0,0.0,0,0.0,1
Banks,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Tellier,1,1.0,-0.019518969452706356,0.0,0.0,0,0.0,1
Sergio Gajardo Ugás,0,1.0,0.0,0.0,0.0,0,0.0,2
Alcaldesa Pizarro,1,0.0,0.00034974645589355875,1.5,0.45814536593707755,0,0.0,3
Rechazo coalition,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Eleodoro Raiman Coñuel,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Sandra Ibañez Chesta,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
General de Ejército,1,1.0,1.1800507389153148e-18,0.0,0.0,0,0.0,1
trabajadores,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Pablo Antolin,1,1.0,7.623316005931387e-19,0.0,0.0,0,0.0,1
Vicepresidente del órgano constituyente,0,1.0,0.0,0.0,0.0,0,0.0,2
Benjamin Peter,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Raúl Castro,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Gray Newman,1,1.0,4.9009977584378345e-20,0.0,0.0,0,0.0,1
Executive branch,1,1.0,0.01951896945270636,0.0,0.0,0,0.0,1
Yenifer Paredes,-1,-0.3333333333333333,-2.970272403237502e-05,1.3333333333333335,0.28243262012906795,0,0.0,4
Henry Wade,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Roberto Ipolizkson,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Hector Llaitul,1,1.0,-0.019518969452706363,0.0,0.0,0,0.0,1
José Torres,1,1.0,-1.67723892034524e-18,0.0,0.0,0,0.0,2
Mauricio Soria,0,1.0,0.0,0.0,0.0,0,0.0,3
Julián Alcayaga,1,1.0,0.01951896945270636,0.0,0.0,0,0.0,1
Paulina Figueroa,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Andrea Insunza,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Chahin,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
local authorities,0,1.0,0.0,0.0,0.0,0,0.0,1
traditional media,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Gerson Céspedes,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
El Polaco,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
trabajadores de plataformas digitales,0,-1.0,0.0,0.0,0.0,0,0.0,2
Ana Sainz de Vicuña,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Germán Serrano,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Fernanda Soto,1,1.0,0.0009719107060565285,0.0,0.0,0,0.0,2
Conductor del evento Rechazo,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Lucila Barbeito,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Gabriel Ruiz Tagle,0,-1.0,0.0,0.0,0.0,0,0.0,1
Waldemar Carrasco,-1,-1.0,-0.00013651389970185807,0.0,0.0,0,0.0,1
Sofía,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Mauricio Medina,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Giovanna,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Laura Branigan,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Pablo Mejía,0,1.0,0.0,0.0,0.0,0,0.0,1
Grau,1,1.0,0.01951896945270636,0.0,0.0,0,0.0,1
Carmen Domínguez,1,1.0,2.6067793492794325e-05,0.0,0.0,0,0.0,4
José Manuel Balmaceda,1,1.0,0.01951896945270637,0.0,0.0,0,0.0,2
Judith Butler,0,1.0,0.0,0.0,0.0,0,0.0,4
Funcionaria pública,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Superintendencia de Casinos de Juego,0,-1.0,0.0,0.0,0.0,0,0.0,1
Presidents of both chambers of Congress,1,1.0,0.01951896945270636,0.0,0.0,0,0.0,1
subsecretario de la cartera,1,1.0,1.0926469637974646e-18,0.0,0.0,0,0.0,1
diversos alcaldes,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Lucía Newman,1,1.0,0.019518969452706366,0.0,0.0,0,0.0,1
European partners,1,1.0,0.019518969452706366,0.0,0.0,0,0.0,1
Other regional countries,1,1.0,0.019518969452706356,0.0,0.0,0,0.0,1
Minister of Mining,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Mark Stroman,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Paul Devoe,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
United States Congress,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Cristobal Zúñiga,1,1.0,-0.0005524549062696383,0.0,0.0,0,0.0,1
Mapuche representatives in the Constitutional Convention,1,1.0,0.0016502015415552468,0.0,0.0,0,0.0,2
Fernando Wilson,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
George Lever,1,1.0,0.0012707884249180134,0.0,0.0,0,0.0,1
Andrés Pozo,1,1.0,-1.0270286081882783e-18,0.0,0.0,0,0.0,1
Pía Silva,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Juan Lorenzo Holmann,0,1.0,0.0,0.0,0.0,0,0.0,2
Félix Maradiaga,0,1.0,0.0,0.0,0.0,0,0.0,1
Rolando Álvarez,0,1.0,0.0,0.0,0.0,0,0.0,1
Gustavo Preto,0,1.0,0.0,0.0,0.0,0,0.0,1
Christian Melis,1,1.0,0.0006004741469367354,0.0,0.0,0,0.0,1
Jeremy Pérez,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Constituyentes de Pueblo Constituyente,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Medios empresariales,1,1.0,-0.00017782037286017584,0.0,0.0,0,0.0,1
Prensa oficial,1,1.0,-0.00017782037286017568,0.0,0.0,0,0.0,1
Carla Amtmann,1,0.0,0.001975648580751214,1.0,0.34657359027997264,1,1.0,2
Bci,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Itaú,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Ministers,0,1.0,0.0,0.0,0.0,0,0.0,2
Democracia Cristiana directiva,-1,-1.0,-0.00043393743998249636,0.0,0.0,0,0.0,1
Jorge Robles,0,1.0,0.0,0.0,0.0,0,0.0,2
Hospital Regional de Antofagasta,0,1.0,0.0,0.0,0.0,0,0.0,3
Roberto Orellana,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Roberto Fantuzzi,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Directiva de la Democracia Cristiana,0,1.0,0.0,0.0,0.0,0,0.0,2
Laura Villarroel,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Gaspar Domínguez Donoso,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Alcaldesa de Calle Larga,0,1.0,0.0,0.0,0.0,0,0.0,2
Alto Comisionado de las Naciones Unidas para los Refugiados,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Friedrich Hayek,0,-1.0,0.0,0.0,0.0,0,0.0,4
Pilar Villacura,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Dirección de Presupuestos,0,-1.0,0.0,0.0,0.0,0,0.0,2
Viejito Pascuero Montanista,1,1.0,2.047628165788405e-18,0.0,0.0,0,0.0,1
Prudential,1,1.0,-3.347506259118894e-19,0.0,0.0,0,0.0,2
